Brand,Price,Sales,BSR,Active Sellers #,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Dimensions,Weight,period,Creation Date_year,Creation Date_month,Creation Date_day,Size Tier_Large Envelope,Size Tier_Large Letter,Size Tier_Large Oversize,Size Tier_Small Envelope,Size Tier_Small Oversize,Size Tier_Standard Envelope,Size Tier_Standard Parcel,Delivery_AMZ,Delivery_FBA,Delivery_MFN
143,1.058672258736368,2,123078,0.0600845233446075,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,630,8,0.25225139794582135,0.3935675281718631,1088,2019,1,8,0,0,1,0,0,0,0,0,0,1
927,2.0440312148351127,2,124815,-0.5505206326752106,0,-0.6127879565542392,-0.702331128867343,0.0032334738069000374,556,8,0.25225139794582135,0.3935675281718631,1492,2017,11,30,0,0,1,0,0,0,0,0,0,1
259,1.5596374201164547,2,127081,0.0600845233446075,5,-0.5831709876782949,-0.702331128867343,0.0032334738069000374,68,8,0.25225139794582135,0.3935675281718631,2298,2015,9,16,0,0,1,0,0,0,0,0,0,1
431,2.4595901018832254,2,127498,-0.5505206326752106,5,-0.5313412921453922,-0.017280254327795737,0.0032334738069000374,221,8,0.25225139794582135,0.3935675281718631,2103,2016,3,29,0,0,1,0,0,0,0,0,0,1
1065,-0.7883977637566217,4,130621,-0.5505206326752106,5,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,550,8,0.25225139794582135,0.3935675281718631,2165,2016,1,27,0,0,1,0,0,0,0,0,0,1
1119,0.3269826846087104,2,125628,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,579,8,0.25225139794582135,0.3935675281718631,4210,2010,6,22,0,0,1,0,0,0,0,0,0,1
855,-0.4709923561646586,11,132551,0.6706896793644255,5,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,691,13,0.25225139794582135,0.3935675281718631,3965,2011,2,22,0,0,1,0,0,0,0,0,0,1
307,1.3786271073531664,162,9714,1.8918999914040615,5,0.1276362653443702,-1.0448565661371165,0.14244669018139197,525,8,0.25225139794582135,0.3935675281718631,2348,2015,7,28,0,0,1,0,0,0,0,0,0,1
286,-0.9808805611316675,97,12509,-0.5505206326752106,4,-0.19815039229101794,0.3252451829419779,0.072840081994146,279,9,-0.29981144634811135,1.8600511986504402,919,2019,6,26,0,0,1,0,0,0,0,0,0,1
519,1.058672258736368,168,9317,0.6706896793644255,5,1.134613207126479,-1.0448565661371165,0.14244669018139197,0,8,0.25225139794582135,0.3935675281718631,2639,2014,10,10,0,0,1,0,0,0,0,0,0,1
946,0.16764262055652007,16,44870,-0.5505206326752106,5,-0.6053837143352532,1.3528214947512986,0.0032334738069000374,484,8,0.25225139794582135,0.3935675281718631,190,2021,6,24,0,0,1,0,0,0,0,0,0,1
946,0.16764262055652007,35,58291,-0.5505206326752106,5,-0.5535540188023504,1.0102960574815252,0.14244669018139197,484,8,0.25225139794582135,0.3935675281718631,190,2021,6,24,0,0,1,0,0,0,0,0,0,1
548,-0.7374089432599208,31,59601,0.6706896793644255,5,-0.3758522055466842,0.6677706202117515,0.21205329836863793,128,8,1.7108880306636132,1.9318371125899507,1023,2019,3,14,0,0,1,0,0,0,0,0,1,0
946,0.16764262055652007,9,65221,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,484,8,0.25225139794582135,0.3935675281718631,190,2021,6,24,0,0,1,0,0,0,0,0,0,1
703,-1.011473853429688,22,75157,-0.5505206326752106,4,-0.3980649322036425,-1.0448565661371165,0.0032334738069000374,622,8,1.0211342181457825,0.8858137951856512,1326,2018,5,15,0,0,1,0,0,0,0,0,0,1
978,-1.2345499431027545,7,80758,-0.5505206326752106,5,0.35716777413293915,1.3528214947512986,0.0032334738069000374,38,8,0.6139066847666109,2.49586929354325,2241,2015,11,12,0,0,1,0,0,0,0,1,0,0
988,-1.2026819302923164,6,82319,-0.5505206326752106,5,0.9643156360897989,-0.35980569159756937,0.072840081994146,38,8,0.438870288840476,3.213728432938357,574,2020,6,5,0,0,1,0,0,0,0,1,0,0
1242,-1.470373237899996,1,113152,-0.5505206326752106,5,0.6977629162062995,1.0102960574815252,0.3512665147431298,209,8,-0.316319207868665,1.9215819820271638,2187,2016,1,5,0,0,1,0,0,0,0,0,0,1
978,-0.08857620243940188,1,116052,-0.5505206326752106,4,-0.3906606899846564,0.3252451829419779,0.0032334738069000374,38,8,0.012230349563910116,1.8703063292132271,2241,2015,11,12,0,0,1,0,0,0,0,1,0,0
1242,0.9299254869821985,0,130408,-0.5505206326752106,4,-0.45729886995553126,-0.017280254327795737,0.0032334738069000374,209,8,0.02303706994731127,1.9831127654038874,2241,2015,11,12,0,0,1,0,0,0,0,0,0,1
1242,0.48504802814848297,6,126757,1.8918999914040615,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,702,10,0.25225139794582135,-0.4473531779766914,515,2020,8,3,0,0,1,0,0,0,0,0,0,1
946,0.16764262055652007,7,133076,-0.5505206326752106,4,-0.6053837143352532,1.0102960574815252,0.0032334738069000374,484,8,0.25225139794582135,0.3935675281718631,190,2021,6,24,0,0,1,0,0,0,0,0,0,1
160,-1.0764845995629817,0,128043,-0.5505206326752106,4,-0.435086143298573,-0.702331128867343,0.0032334738069000374,387,8,-0.994652896842768,-1.2164879701857354,1487,2017,12,5,0,0,0,0,1,0,0,0,0,1
393,1.9509766174286336,0,161434,0.0600845233446075,5,-0.597979472116267,-0.702331128867343,0.0032334738069000374,531,8,0.25225139794582135,0.3935675281718631,941,2019,6,4,0,0,1,0,0,0,0,0,0,1
172,-0.9808805611316675,52,10717,-0.5505206326752106,4,-0.5757667454593087,1.0102960574815252,0.28165990655588385,38,8,-1.130575820663372,-0.37556726403718077,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
1316,0.1663679000441026,71,14241,-0.5505206326752106,5,-0.33142675223276763,-1.0448565661371165,0.0032334738069000374,0,8,0.25225139794582135,0.3935675281718631,279,2021,3,27,0,0,1,0,0,0,0,0,0,1
1305,0.42131200252760703,82,16686,3.1131103034436975,4,-0.2944055411378372,-1.0448565661371165,-0.06637313438034592,614,8,0.25225139794582135,0.3935675281718631,2059,2016,5,12,0,0,1,0,0,0,0,0,0,1
1305,0.42131200252760703,89,32101,3.7237154594635156,5,0.7495926117392021,1.3528214947512986,0.0032334738069000374,614,8,0.035214926806736456,1.8600511986504402,2677,2014,9,2,0,0,1,0,0,0,0,0,0,1
523,-0.5971896868939933,79,25774,0.0600845233446075,4,-0.5609582610213366,0.6677706202117515,0.21205329836863793,278,8,1.0502347857224528,2.9470950383058887,310,2021,2,24,0,0,1,0,0,0,0,0,1,0
660,0.2301039256649787,297,3454,-0.5505206326752106,5,-0.44989462773654515,-0.35980569159756937,0.0032334738069000374,705,8,0.29525276361165753,0.752497097869417,156,2021,7,28,0,0,1,0,0,0,0,0,1,0
870,0.9936615126030747,387,3931,-0.5505206326752106,5,2.2896749932883096,1.0102960574815252,0.14244669018139197,38,8,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
1308,1.8247792866992991,422,3821,0.0600845233446075,5,0.7940180650531187,0.3252451829419779,0.0032334738069000374,38,8,1.3614286419716697,0.7319868367438425,1239,2018,8,10,0,0,1,0,0,0,0,1,0,0
631,0.43533392816419997,333,3836,0.6706896793644255,5,0.668145947330355,-1.0448565661371165,0.21205329836863793,292,8,0.14627698136469208,0.7319868367438425,3395,2012,9,14,0,0,1,0,0,0,0,0,1,0
1308,-0.7909472047814566,358,4339,-0.5505206326752106,5,1.5048253180757838,-0.702331128867343,0.3512665147431298,38,8,-0.8782867090749295,-0.71398657260916,651,2020,3,20,0,0,1,0,0,0,0,1,0,0
218,-0.08857620243940188,307,4559,0.0600845233446075,5,1.1568259337834372,0.3252451829419779,0.0032334738069000374,482,8,2.0947340788726883,0.45509831154858665,571,2020,6,8,0,0,1,0,0,0,0,0,1,0
903,-0.08857620243940188,296,5835,-0.5505206326752106,5,1.9194628823390048,-0.017280254327795737,0.28165990655588385,38,8,1.3835472382822698,0.8653035340600767,603,2020,5,7,0,0,1,0,0,0,0,1,0,0
870,0.8661894613613224,353,5220,-0.5505206326752106,5,2.334100446602226,1.0102960574815252,0.0032334738069000374,38,8,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
585,0.48504802814848297,358,4660,3.7237154594635156,5,1.608484709141589,-1.0448565661371165,0.21205329836863793,552,8,0.2251353700055015,-0.17046465278143558,2626,2014,10,23,0,0,1,0,0,0,0,0,0,1
984,1.5060991585949186,315,5324,0.0600845233446075,5,1.941675608995963,1.6953469320210723,0.28165990655588385,501,8,0.7522561593243893,0.752497097869417,1397,2018,3,5,0,0,1,0,0,0,0,0,1,0
272,-0.21604825368115413,236,5354,0.0600845233446075,4,2.3711216576971568,1.0102960574815252,0.21205329836863793,136,8,1.2045327424487222,0.752497097869417,2614,2014,11,4,0,0,1,0,0,0,0,0,0,1
999,1.4079456791387694,172,5370,-0.5505206326752106,5,-0.5683625032403227,-0.35980569159756937,0.0032334738069000374,38,8,2.8138951605473514,1.56265241232961,192,2021,6,22,0,0,1,0,0,0,0,1,0,0
1241,1.4385389714367898,191,7331,-0.5505206326752106,4,0.3645720163519252,1.0102960574815252,0.072840081994146,38,8,1.3620781276708391,0.752497097869417,596,2020,5,14,0,0,1,0,0,0,0,1,0,0
631,0.9006069151965954,354,6408,1.8918999914040615,5,4.540564627860082,-1.0448565661371165,0.28165990655588385,6,8,0.8379792509800306,0.9165791868740132,2480,2015,3,18,0,0,1,0,0,0,0,0,1,0
493,1.3148910817322903,120,7644,0.0600845233446075,4,0.37938050078989743,1.0102960574815252,0.14244669018139197,38,8,1.792533795430024,3.1316873884360588,2036,2016,6,4,0,0,1,0,0,0,0,1,0,0
1059,1.053573376686698,101,7007,-0.5505206326752106,5,1.2012513870973538,0.6677706202117515,0.3512665147431298,502,8,1.707478230742974,1.0293856230646727,1488,2017,12,4,0,0,1,0,0,0,0,0,1,0
716,2.2033712788873028,263,7029,-0.5505206326752106,5,1.763973795740297,-0.017280254327795737,0.072840081994146,368,8,0.25225139794582135,0.3935675281718631,1199,2018,9,19,0,0,1,0,0,0,0,0,0,1
272,0.32315852307145787,207,6910,0.0600845233446075,5,1.5788677402656448,1.0102960574815252,0.14244669018139197,136,8,1.0182115324995205,0.7114765756182679,1451,2018,1,10,0,0,1,0,0,0,0,0,1,0
272,1.058672258736368,165,8074,0.0600845233446075,4,0.9865283627467571,1.3528214947512986,0.072840081994146,136,8,1.0360453273225447,0.752497097869417,1121,2018,12,6,0,0,1,0,0,0,0,0,1,0
1035,0.674981384498694,101,8363,-0.5505206326752106,5,0.505252618512661,1.0102960574815252,0.14244669018139197,530,8,0.04463246944469187,-0.3960775251627553,480,2020,9,7,0,0,1,0,0,0,0,0,1,0
1215,-0.97960584061925,175,8006,1.8918999914040615,4,-0.08708675900622653,-1.0448565661371165,0.072840081994146,38,8,-0.8438098432106906,-1.0729161423067137,876,2019,8,8,0,0,0,0,1,0,0,1,0,0
1217,1.5570879790916192,223,10286,-0.5505206326752106,5,1.0753792693745903,1.0102960574815252,0.21205329836863793,638,8,1.4941763023741121,0.752497097869417,779,2019,11,13,0,0,1,0,0,0,0,0,1,0
631,1.72662580724315,195,10920,1.2812948353842435,5,1.0161453316227016,-0.702331128867343,0.0032334738069000374,472,8,1.915981181445751,2.19847050722242,2272,2015,10,12,0,0,1,0,0,0,0,0,0,1
217,1.3276382868564656,97,7509,-0.5505206326752106,5,-0.020448579035351685,-0.017280254327795737,0.072840081994146,107,8,2.402915043128536,1.5934178040179714,359,2021,1,6,0,0,1,0,0,0,0,0,1,0
231,-0.7361342227475033,75,11985,2.5025051474238795,5,1.223464113754312,-1.0448565661371165,0.0032334738069000374,661,8,-0.7860597397928843,-0.26276082784652094,2900,2014,1,22,0,0,1,0,0,0,0,0,1,0
1217,0.6902780306477044,207,12974,-0.5505206326752106,4,-0.1389164545391292,1.0102960574815252,0.0032334738069000374,638,8,1.4169957517894904,0.7319868367438425,2182,2016,1,10,0,0,1,0,0,0,0,0,1,0
1059,0.6074211973405652,158,9895,-0.5505206326752106,5,1.4233786536669366,1.0102960574815252,0.072840081994146,502,8,1.4566143794388193,0.7319868367438425,2639,2014,10,10,0,0,1,0,0,0,0,0,1,0
734,-0.02484017681852577,129,10352,-0.5505206326752106,5,1.527038044732742,-0.017280254327795737,0.21205329836863793,105,8,0.8883143926656542,-0.42684291685111686,850,2019,9,3,0,0,1,0,0,0,0,0,1,0
1072,0.5475093332569418,159,15903,-0.5505206326752106,5,2.8820143708071972,1.0102960574815252,0.14244669018139197,478,8,0.729839882068337,-0.5601596141673513,775,2019,11,17,0,0,1,0,0,0,0,0,1,0
1217,0.6902780306477044,89,14570,-0.5505206326752106,4,0.09061505424943973,1.3528214947512986,0.0032334738069000374,638,8,2.398927922586413,0.752497097869417,2204,2015,12,19,0,0,1,0,0,0,0,0,1,0
493,0.04017056931476784,200,11660,0.0600845233446075,4,2.008313788966838,1.0102960574815252,0.28165990655588385,38,8,0.6741464833645663,0.8242830118089276,2036,2016,6,4,0,0,1,0,0,0,0,1,0,0
70,1.1173094023075743,109,11390,-0.5505206326752106,4,2.563631955390795,1.0102960574815252,0.14244669018139197,44,8,1.1339643171070328,0.7319868367438425,1254,2018,7,26,0,0,1,0,0,0,0,0,1,0
984,1.1236830048696618,117,16803,0.0600845233446075,5,0.34235928969496693,1.6953469320210723,-0.06637313438034592,501,8,1.0122579135904686,0.752497097869417,771,2019,11,21,0,0,1,0,0,0,0,0,1,0
984,1.1236830048696618,115,15588,0.0600845233446075,5,0.7644010961771743,1.6953469320210723,0.3512665147431298,501,8,0.8682885836079324,0.762752228432204,1042,2019,2,23,0,0,1,0,0,0,0,0,1,0
217,0.8368708895757193,66,12838,-0.5505206326752106,5,-0.28700129891885107,0.3252451829419779,0.14244669018139197,107,8,1.253650098448403,0.7319868367438425,296,2021,3,10,0,0,1,0,0,0,0,0,1,0
1264,0.5436851717196891,106,8857,-0.5505206326752106,5,1.364144715915048,0.6677706202117515,0.14244669018139197,662,8,-0.21811155777343536,-0.6216903975440747,848,2019,9,5,0,0,1,0,0,0,0,0,1,0
272,0.1663679000441026,170,14103,0.0600845233446075,5,1.2160598715353261,1.0102960574815252,0.072840081994146,136,8,1.644965232197926,0.752497097869417,2258,2015,10,26,0,0,1,0,0,0,0,0,0,1
275,1.058672258736368,16,55212,-0.5505206326752106,5,-0.590575229897281,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
964,-1.0433418662401261,16,28404,-0.5505206326752106,5,-0.33142675223276763,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
184,-0.8534085098899153,5,138813,-0.5505206326752106,0,-0.6127879565542392,1.3528214947512986,0.0032334738069000374,577,8,-0.9329517554216815,-1.0318956200555647,267,2021,4,8,0,0,1,0,0,0,0,0,1,0
36,0.6762561050111113,23,42654,0.0600845233446075,4,-0.4647031121745174,-0.017280254327795737,0.0032334738069000374,24,8,-0.008517110270665873,0.793517620120566,904,2019,7,11,0,0,1,0,0,0,0,0,1,0
695,2.2059207199121382,25,38562,-0.5505206326752106,5,2.6080574087047115,0.6677706202117515,0.21205329836863793,357,8,0.7106800539428415,2.957350168868676,554,2020,6,25,0,0,1,0,0,0,0,0,1,0
984,-0.40598161003136496,10,60000,-0.5505206326752106,5,-0.597979472116267,-0.017280254327795737,0.0032334738069000374,501,8,0.25225139794582135,0.3935675281718631,343,2021,1,22,0,0,1,0,0,0,0,0,0,1
184,-0.5984644074064108,12,64389,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,577,8,-1.0958644182966557,-1.0318956200555647,267,2021,4,8,0,0,0,0,1,0,0,0,1,0
489,-0.08857620243940188,17,95143,-0.5505206326752106,4,-0.1611291811960875,-0.702331128867343,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,1263,2018,7,17,0,0,1,0,0,0,0,0,0,1
223,0.8674641818737396,24,96736,-0.5505206326752106,4,-0.31661826779479546,1.6953469320210723,0.0032334738069000374,497,8,0.2739009212514658,0.7114765756182679,1039,2019,2,26,0,0,1,0,0,0,0,0,1,0
905,-0.08857620243940188,7,102725,-0.5505206326752106,4,-0.05746979013028216,-0.35980569159756937,0.0032334738069000374,651,8,1.1546576531333441,1.56265241232961,970,2019,5,6,0,0,1,0,0,0,0,0,1,0
952,-0.9541114303708996,3,102713,-0.5505206326752106,5,-0.4647031121745174,-0.017280254327795737,0.0032334738069000374,485,8,0.25225139794582135,0.3935675281718631,3010,2013,10,4,0,0,1,0,0,0,0,0,0,1
184,-0.725936458648163,14,104382,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,577,8,-0.9562249929752492,-1.0318956200555647,269,2021,4,6,0,0,0,0,1,0,0,0,1,0
184,-0.725936458648163,8,104903,-0.5505206326752106,5,-0.597979472116267,1.6953469320210723,0.0032334738069000374,577,8,-1.0260447056359525,-1.0318956200555647,269,2021,4,6,0,0,1,0,0,0,0,0,1,0
979,-0.6099368920181685,6,109091,-0.5505206326752106,4,-0.361043721108712,-0.702331128867343,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2911,2014,1,11,0,0,1,0,0,0,0,0,0,1
952,-0.08857620243940188,1,111849,-0.5505206326752106,4,-0.19815039229101794,-1.0448565661371165,0.0032334738069000374,209,8,0.25225139794582135,-0.3960775251627553,3788,2011,8,18,0,0,1,0,0,0,0,0,0,1
952,-0.8202657765670598,4,123691,-0.5505206326752106,4,-0.44989462773654515,-0.702331128867343,0.0032334738069000374,485,8,0.25225139794582135,-0.3960775251627553,3004,2013,10,10,0,0,1,0,0,0,0,0,0,1
35,0.6762561050111113,5,124057,-0.5505206326752106,0,-0.6127879565542392,-0.35980569159756937,0.0032334738069000374,24,8,-0.10706754448490093,0.752497097869417,358,2021,1,7,0,0,1,0,0,0,0,0,0,1
184,-0.5984644074064108,2,119360,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,577,8,-1.040008648168093,-1.0318956200555647,269,2021,4,6,0,0,0,0,1,0,0,0,1,0
984,-0.40598161003136496,5,125364,-0.5505206326752106,5,-0.5461497765833644,0.3252451829419779,0.072840081994146,501,8,0.25225139794582135,0.3935675281718631,653,2020,3,18,0,0,1,0,0,0,0,0,0,1
964,-0.7374089432599208,1,126236,-0.5505206326752106,4,-0.3240225100137816,-0.702331128867343,0.0032334738069000374,489,8,-1.5147826942608749,-0.7857724865486707,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
275,1.6960325149451292,7,127130,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
979,-0.38048719978301465,3,128151,-0.5505206326752106,5,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2385,2015,6,21,0,0,1,0,0,0,0,0,0,1
979,-0.6609257125148694,2,128890,-0.5505206326752106,4,-0.42768190107958687,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2923,2013,12,30,0,0,1,0,0,0,0,0,0,1
489,-0.08857620243940188,3,150573,-0.5505206326752106,4,-0.5313412921453922,-0.702331128867343,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,1263,2018,7,17,0,0,1,0,0,0,0,0,0,1
964,-0.22114713573082434,3,156788,-0.5505206326752106,4,-0.48691583883147566,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
964,-0.29763036647587565,1,158204,-0.5505206326752106,4,-0.5757667454593087,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
964,-0.15103750754786052,2,160031,-0.5505206326752106,5,-0.5757667454593087,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
489,-0.08857620243940188,3,167228,-0.5505206326752106,4,-0.5831709876782949,-0.702331128867343,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,1263,2018,7,17,0,0,1,0,0,0,0,0,0,1
211,0.9758154254292293,2,164244,-0.5505206326752106,5,-0.590575229897281,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
979,-0.6609257125148694,0,170022,-0.5505206326752106,4,-0.5239370499264061,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2923,2013,12,30,0,0,1,0,0,0,0,0,0,1
510,-0.5984644074064108,4,170150,0.0600845233446075,3,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,262,8,-0.9370110410414899,-1.0524058811811392,1144,2018,11,13,0,0,0,0,1,0,0,0,1,0
489,-0.08857620243940188,2,170912,-0.5505206326752106,4,-0.5683625032403227,-0.017280254327795737,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,1263,2018,7,17,0,0,1,0,0,0,0,0,0,1
275,1.6960325149451292,2,173299,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
964,0.1421482103081697,1,180060,-0.5505206326752106,4,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
964,-0.004444648619845395,0,186587,-0.5505206326752106,3,-0.5757667454593087,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
211,-0.1714330357465409,2,187529,-0.5505206326752106,5,-0.6053837143352532,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
979,-0.7883977637566217,1,219920,-0.5505206326752106,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2923,2013,12,30,0,0,1,0,0,0,0,0,0,1
964,0.1421482103081697,0,234788,-0.5505206326752106,4,-0.590575229897281,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
1304,-0.012092971694350594,0,239569,-0.5505206326752106,5,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,171,8,0.25225139794582135,0.3935675281718631,1299,2018,6,11,0,0,1,0,0,0,0,0,0,1
211,-0.42510241771762786,0,240749,-0.5505206326752106,5,-0.597979472116267,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
984,-0.40598161003136496,0,242789,-0.5505206326752106,5,-0.6053837143352532,1.0102960574815252,0.0032334738069000374,501,8,0.25225139794582135,0.3935675281718631,375,2020,12,21,0,0,1,0,0,0,0,0,0,1
964,-0.15103750754786052,0,258595,-0.5505206326752106,4,-0.5831709876782949,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
275,1.6960325149451292,0,261897,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
275,0.8037281562528635,0,263496,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
964,-0.15103750754786052,0,264323,-0.5505206326752106,4,-0.597979472116267,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
964,0.1421482103081697,0,272668,-0.5505206326752106,5,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,489,8,-1.5147826942608749,0.752497097869417,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
979,0.9197277228828581,0,273939,-0.5505206326752106,4,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2911,2014,1,11,0,0,1,0,0,0,0,0,0,1
275,1.6960325149451292,1,278086,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
275,1.6960325149451292,0,285082,-0.5505206326752106,2,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
211,-0.36136639209675175,0,288208,-0.5505206326752106,3,-0.590575229897281,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
275,2.4608648223956426,0,293672,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,526,8,1.2328124322667202,2.49586929354325,527,2020,7,22,0,0,1,0,0,0,0,0,0,1
964,-0.08730148192698439,0,303592,-0.5505206326752106,4,-0.590575229897281,-0.702331128867343,0.0032334738069000374,489,8,0.25225139794582135,0.3935675281718631,3090,2013,7,16,0,0,1,0,0,0,0,0,0,1
979,0.9197277228828581,0,310763,-0.5505206326752106,4,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2919,2014,1,3,0,0,1,0,0,0,0,0,0,1
979,-0.48246484077641627,0,313975,-0.5505206326752106,4,-0.597979472116267,-0.702331128867343,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2385,2015,6,21,0,0,1,0,0,0,0,0,0,1
211,-0.1714330357465409,0,317563,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
185,0.11665380005981914,0,319620,-0.5505206326752106,3,-0.5757667454593087,-1.0448565661371165,0.0032334738069000374,209,8,0.25225139794582135,0.5986701394276083,2042,2016,5,29,0,0,1,0,0,0,0,0,0,1
211,-0.4569704305280659,0,325330,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
984,-0.5971896868939933,0,328903,-0.5505206326752106,3,-0.6053837143352532,-0.017280254327795737,0.0032334738069000374,501,8,0.25225139794582135,0.3935675281718631,350,2021,1,15,0,0,1,0,0,0,0,0,0,1
211,-0.04268626399237116,0,332073,-0.5505206326752106,5,-0.6053837143352532,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
211,-0.23389434085499952,0,344116,-0.5505206326752106,0,-0.6127879565542392,1.6953469320210723,0.0032334738069000374,103,8,0.25225139794582135,0.3935675281718631,1027,2019,3,10,0,0,1,0,0,0,0,0,0,1
979,0.9197277228828581,0,347899,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,137,8,0.25225139794582135,0.3935675281718631,2919,2014,1,3,0,0,1,0,0,0,0,0,0,1
